place_id,restaurant_name,address,latitude,longitude,restaurant_rating,user_rating_count,review_text,review_rating,review_time,author_name,area
ChIJD3hJz3kZ6zkRWXOu725x47Q,Jasper Restaurant,"P876, Thabahi Road, Kathmandu 44600, Nepal",27.7141684,85.31195319999999,4.7,4152,"What a wonderful place to visit! I found this restaurant judging the reviews from the Google and it was such a right decision! Went here two times to enjoy non-vegan set which is just an amazing option for dinner!

I highly recommend this place because it’s located in the city centre and you can feel nice atmosphere and the service was really great. And talking about the food, I think it’s one of the tastiest sets I ever tried in my life.

Thank you so much for such an incredible experience 😇 Mr. PRAKASH was my waiter and he was so respectful and nice to me. Highly appreciated that!",5,2026-02-11T18:21:09.865543077Z,Aleksandr Dilmukhametov,New Road
ChIJD3hJz3kZ6zkRWXOu725x47Q,Jasper Restaurant,"P876, Thabahi Road, Kathmandu 44600, Nepal",27.7141684,85.31195319999999,4.7,4152,"As soon as we walked in we were greeted and directed warmly. The staff were welcoming, friendly and helpful. The food took a while but music was nice and to be honest they had a bigger party inside.

As a foreign tourist the food was good - as a ethnic Nepali the khotey buff momo was absolutely fantastic. I had mutton biryani and buff khotey momo. I recommend the momo dish - especially for a light scran.

Would come again just for those dumplings alone. Price is pretty fair in my opinion.",4,2026-02-25T06:08:47.580435447Z,Bib,New Road
ChIJD3hJz3kZ6zkRWXOu725x47Q,Jasper Restaurant,"P876, Thabahi Road, Kathmandu 44600, Nepal",27.7141684,85.31195319999999,4.7,4152,"Had got late for dinner and Google Maps threw up this place. Walked from  Rising Star Mall to Jasper. It was worth the walk.

Had one Thakali and it was well presented and with a good taste quotient. Dal, Bhaat with side dishes of Karela fries etc was perfect. Star of the show was Hog Plum pickle which was sweet n sour. This Hog Plum is home made by the owner herself.
Asheem Shreshtha who  attended me was very courteous and helpful",5,2026-01-11T18:55:54.510830506Z,Sandeep Mahajan,New Road
ChIJD3hJz3kZ6zkRWXOu725x47Q,Jasper Restaurant,"P876, Thabahi Road, Kathmandu 44600, Nepal",27.7141684,85.31195319999999,4.7,4152,"I went here mainly for the goat shank, and as I had to get rid of my last Rupees, I ordered some other dishes as well. I ordered the red house wine, on room temperature. They confirmed it was room temperature but it was freezing cold anyways. As starter I got the lemon coriander soup, which wasn't as expected. It was just a broth soup with vegetables and thicked with corn starch or so. Nothing to miss here. The chicken timur was boneless and better to eat, I liked that. The goat shank was really nice too, really tender and juicy and the vegetables on the side were crispy and fresh. To finish off I got the brownie with ice-cream. The brownie was dry and not really good. Overall an okeyish experience, but as they represent themselves as a higher class restaurant I expected better. 4 stars, but just on the edge. They should do something about the smoking people while people are dining.",4,2025-11-04T01:37:23.740327303Z,Sander van Vliet,New Road
ChIJD3hJz3kZ6zkRWXOu725x47Q,Jasper Restaurant,"P876, Thabahi Road, Kathmandu 44600, Nepal",27.7141684,85.31195319999999,4.7,4152,"Great food, nice service too!
The food was ready in the blink of an eye. It wasn't greasy and literally everything on the platter was delicious. So: Jasper Platter is a must! It doesn't sacrifice quality for quantity, so you get both and a bonus is the variety of things on it. Butter chicken with roti  was also nothing short of amazing. Loved it!",5,2026-02-27T13:03:23.127506774Z,Adnan Korman,New Road
ChIJW5PfqdEZ6zkRD9UHa2qe3Ws,Indrachowk Bara Pasal,"Kathmandu 44600, Nepal",27.7061875,85.3089375,4.4,312,"The ladies here are incredibly friendly. We tried the Egg Bara and the potato dish—both were absolutely delicious! We loved it so much, we came back again just to eat.
We also gave Yomari a try—it was fun and unique, though not quite our taste. Still, it was great to experience something traditional and different. Highly recommend stopping by if you're in the area!",5,2025-11-04T02:26:01.362337077Z,Venus Wong,New Road
ChIJW5PfqdEZ6zkRD9UHa2qe3Ws,Indrachowk Bara Pasal,"Kathmandu 44600, Nepal",27.7061875,85.3089375,4.4,312,"Hidden gem of Kathmandu for food lovers!

I highly recommend trying absolutely everything…very inspiring, authentic, with a local atmosphere! The ladies in the kitchen are so lovely, and the food is amazing. Thank you!!",5,2025-11-14T05:45:18.571207894Z,Timotej Janko,New Road
ChIJW5PfqdEZ6zkRD9UHa2qe3Ws,Indrachowk Bara Pasal,"Kathmandu 44600, Nepal",27.7061875,85.3089375,4.4,312,"I found this place on Maps and I had to look around to find it as it is located in some small street between all the shops. They offer a couple of things and I tried them all. The ladies making the food and the people around me were super friendly and helped me very kindly. Although I didn't like the big white thing (Yomari) that much, 5 stars for this place!",5,2025-10-25T16:06:44.221609089Z,Sander van Vliet,New Road
ChIJW5PfqdEZ6zkRD9UHa2qe3Ws,Indrachowk Bara Pasal,"Kathmandu 44600, Nepal",27.7061875,85.3089375,4.4,312,"Locals spot. was hard to find but worth it. Make sure you try both yomaris.
Clean food and served by very nice aunties who were happy to teach me the names of the food.",4,2025-07-31T09:07:16.557781921Z,britney,New Road
ChIJW5PfqdEZ6zkRD9UHa2qe3Ws,Indrachowk Bara Pasal,"Kathmandu 44600, Nepal",27.7061875,85.3089375,4.4,312,"Indrachowk Bara Pasal is a hidden gem nestled near the bustling heart of Indrachowk. Famous for its authentic Newari delicacies like bara, yomari, and tarkari, this eatery has become a go-to spot for both locals and food enthusiasts alike. Owned and operated by a group of dedicated sisters, the place exudes a homely charm and serves freshly prepared Bara and Yomari at very reasonable prices.

Despite being a small and humble shop, it’s almost always busy, a testament to its popularity and the quality of its food. Whether you're craving a quick snack or looking to indulge in traditional flavors, this spot is well worth a visit. Come early if you want to avoid the rush.",5,2025-08-01T10:15:31.951349239Z,Soraj Shahi,New Road
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,"P876+FX7, Amrit Marg, Kathmandu 44600, Nepal",27.7136586,85.3124141,4.9,107,"Awesome food. Heads up, it’s a little hard to find- the restaurant is hidden behind another restaurant up a small, narrow staircase.

My dad and I were so glad we didn’t give up trying to find it because we really enjoyed our meal. We ordered several dishes to share, and the flavor was incredible. You can hear the chef making everything fresh in the kitchen, and each bite is bursting with flavor! Great way to taste traditional Newari food at a great price.

And the service was incredible! Very kind and welcoming. Best dining experience we had in Nepal!!",5,2026-01-05T00:41:34.937322896Z,Amanda Touba,New Road
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,"P876+FX7, Amrit Marg, Kathmandu 44600, Nepal",27.7136586,85.3124141,4.9,107,"I kind of don’t want to write this review to prevent this restaurant from getting ruined by social media hypes. But this place is lovely. It’s a hidden gem that quite literally deserves that title. You have to look for the little alley with some restaurants just before the corner of the block. The food was so tasteful. We had fried momo’s, chatmari and for dessert yomari chaku. All really good. The owner helped us with choosing beteeen all options for the local dishes and the place is cute and intimite. Only a couple of tables. Definitely recommend.",5,2026-03-01T02:23:29.916580367Z,Mariska Hoff,New Road
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,"P876+FX7, Amrit Marg, Kathmandu 44600, Nepal",27.7136586,85.3124141,4.9,107,"Nice place, friendly staff.
Once we sat they asked us what we were looking for food wise, showed us the menu and gave suggestions.
Food amazing and good music",5,2025-11-05T11:57:18.940414058Z,Chloe Fisher,New Road
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,"P876+FX7, Amrit Marg, Kathmandu 44600, Nepal",27.7136586,85.3124141,4.9,107,"An absolute treasure.  Our food was so tasty, I am sad I didn't find this little bar/snack place earlier in my trip. We had one item that was off menu and it was great. It seemed to be on a rice flower crispy crepe and buff keema and, also fantastic.  I had a hot tea which I poured over my own ice. Very very good. I would highly recommend this place if you want to escape the busyness of the central city or just looking for a good feed.",5,2025-11-08T12:03:36.390550828Z,Eric Clock,New Road
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,"P876+FX7, Amrit Marg, Kathmandu 44600, Nepal",27.7136586,85.3124141,4.9,107,Such a great lil hidden away gem. Food was delicious. Loved the Thukpa. Great service. Lovely atmosphere. Highly recommend,5,2025-12-05T13:01:40.220624833Z,Pariya Singhanatnitirak,New Road
ChIJhVJq6-IY6zkRAcY456Xoiso,Kathmandu Grill Restaurant & Wine Bar,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7162317,85.3098124,4.7,2456,"A fantastic lively restaurant with traditional live music and an indoor open fire. Great food, service and ambience. We shared king prawns, chicken dumplings and peri peri grilled chicken. All were delicious. Great wine, beer and cocktail list as well. The service was second to none with Om Ruwali and Lila Nath Rimal looking after us. A must do in Katmandu!",5,2026-02-26T12:29:22.407577801Z,Ingrid Kaiser,New Road
ChIJhVJq6-IY6zkRAcY456Xoiso,Kathmandu Grill Restaurant & Wine Bar,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7162317,85.3098124,4.7,2456,Awesome food here and great service. The mo mo dumplings are amazing. You can get them both inside a nice curry style broth or plain on a plate. We got both. Recommend grabbing an garlic naan bread to absorb the curry sauce. The chicken steak was incredible full of flavor and chicken was cooked and prepared to perfection. The Japanese style beef was a nice clean beef dish full of flavor also. Highly recommend eating here. Prices reasonable. Servers krishna and raju were great they were very fast and always just a quick wave away to order more food. Will be back,5,2026-01-13T11:45:15.810372995Z,Josh G,New Road
ChIJhVJq6-IY6zkRAcY456Xoiso,Kathmandu Grill Restaurant & Wine Bar,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7162317,85.3098124,4.7,2456,"I’m honestly very selective of places to dine, but this one? nowhere more Nepali, home-like, and comforting

My family and I visited on New Year’s Day, and the experience was nothing short of wonderful. From the moment we walked in, the hospitality made us feel so welcomed and cared for. The food was absolutely delightful (the chicken chilly is a MUST) — rich in flavour, perfectly cooked, and full of that authentic, soulful taste that truly feels like home.
What stood out just as much was the extraordinary service; Mr. Dhakal and the staff were kind, attentive, and genuinely warm, easy to talk to which made the entire evening even more special. It was the perfect way to begin the new year !! and I’m more than happy to recommend this place to anyone looking for great food, heartfelt service, and a truly great dining experience.",5,2026-01-02T11:55:15.966450663Z,haya banu,New Road
ChIJhVJq6-IY6zkRAcY456Xoiso,Kathmandu Grill Restaurant & Wine Bar,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7162317,85.3098124,4.7,2456,"I recently visited Kathmandu Grill Restaurant and Wine Bar and had a fantastic experience. The live music created such a great atmosphere and made the evening really special. The food was absolutely delicious, and as a vegan, I truly appreciated how accommodating and attentive they were to my dietary requirements.

The service was excellent from start to finish. A special thank you to Mahesh Rimal, who took exceptional care of us and made sure everything was perfect throughout our visit.

Highly recommend this place for great food, wonderful ambiance, and outstanding service!",5,2026-02-13T15:29:40.401399325Z,Anish Pokharel,New Road
ChIJhVJq6-IY6zkRAcY456Xoiso,Kathmandu Grill Restaurant & Wine Bar,"Chaksibari Marg, Kathmandu 44600, Nepal",27.7162317,85.3098124,4.7,2456,"Great experience at Kathmandu Grill. The service is always attentive and welcoming, with a special mention to Lila, the manager, who has looked after me since my first visit.

Food is delicious and consistent, loved the chicken ravioli with salad.

Nice atmosphere with live Nepali music, which really adds to the vibe. Definitely a place I keep coming back to.",5,2026-05-05T15:38:25.921834241Z,Camilla Fanti,New Road
ChIJ11f3NxUZ6zkRux1Yb9Tgmbo,SUNDOWN by Karma KTM,"United World Trade Centre, Tripura Marg, Kathmandu 44600, Nepal",27.6939567,85.313799,4.2,1025,"Rich, smooth, and perfectly balanced—every cup feels like it’s made with real passion. Whether it’s a classic cappuccino or a specialty brew, the flavor is consistently outstanding.",5,2025-11-30T03:37:18.012958930Z,Mukesh Sada,New Road
ChIJ11f3NxUZ6zkRux1Yb9Tgmbo,SUNDOWN by Karma KTM,"United World Trade Centre, Tripura Marg, Kathmandu 44600, Nepal",27.6939567,85.313799,4.2,1025,Food was very delicious🥰and after food we decided to try coffee and dessert 🍮 it was nice but for dessert don’t have much verities .. only 2 or 3 options for dessert… I wish have some more options for sweet 🥰staffs are very friendly and dedicated ❤️❤️❤️live music was amazing 🤩 🥰thank you so much for making our evening wonderful 🥰🥰(May 10),5,2025-09-29T17:55:52.668024869Z,Pemba Tamang,New Road
ChIJ11f3NxUZ6zkRux1Yb9Tgmbo,SUNDOWN by Karma KTM,"United World Trade Centre, Tripura Marg, Kathmandu 44600, Nepal",27.6939567,85.313799,4.2,1025,"I love the food, vibe and service of this place. Every thing tastes so good and the customer service is also topnotch.  Would highly suggest everyone to try tandoori and pastas.👍",5,2025-08-23T13:20:24.117108718Z,Surakshya Baniya,New Road
ChIJ11f3NxUZ6zkRux1Yb9Tgmbo,SUNDOWN by Karma KTM,"United World Trade Centre, Tripura Marg, Kathmandu 44600, Nepal",27.6939567,85.313799,4.2,1025,"I had an exceptional experience at this restaurant. The cocktails were outstanding—expertly crafted, well-balanced, and among the best I’ve had. The hookah was equally impressive, smooth and flavorful, adding a relaxing touch to the overall experience.
The food was delicious, with high-quality ingredients and excellent presentation. Every dish was satisfying and full of flavor. The service was attentive, friendly, and efficient, making the visit even more enjoyable.
Overall, this place offers a perfect combination of great drinks, quality food, and excellent service. I would highly recommend it to anyone looking for a memorable dining experience.",5,2026-03-22T11:25:39.247618765Z,Slim Boy,New Road
ChIJ11f3NxUZ6zkRux1Yb9Tgmbo,SUNDOWN by Karma KTM,"United World Trade Centre, Tripura Marg, Kathmandu 44600, Nepal",27.6939567,85.313799,4.2,1025,"Sundown by Karma offers an unforgettable dining experience with stunning views, Santorini-inspired decor, and a relaxing ambiance. The food was flavorful and delicious.The service was warm and attentive. A perfect spot for both casual dates, special occasions and family dinners.",5,2025-04-09T02:04:13.311408Z,Lishara Rana,New Road
ChIJC7S-QBIZ6zkRHEWLn0loyog,Corner Point Restaurant &Bar,"Corner Point Restaurant And Bar, Pyukha Marg, Kathmandu 44600, Nepal",27.7032796,85.3118257,4.6,45,"This restaurant has a warm and welcoming vibe, with friendly staff and a cozy ambience that makes dining enjoyable. The burger was juicy, flavorful, and definitely a highlight of the meal. Most of the food lived up to expectations, showcasing good quality and taste. However, the rolls felt a bit dry and the coffee could be stronger and more refined. With just a few improvements, especially on those fronts, this place has the potential to be a go-to spot for food lovers.",4,2025-07-08T05:43:27.342107125Z,Chew & Review,New Road
ChIJC7S-QBIZ6zkRHEWLn0loyog,Corner Point Restaurant &Bar,"Corner Point Restaurant And Bar, Pyukha Marg, Kathmandu 44600, Nepal",27.7032796,85.3118257,4.6,45,"Tried the spaghetti and momo at Corner Point Restaurant and Bar, and both dishes were delicious! The flavors were spot on, and the portion sizes were just right. The ambiance was cozy, and the service was friendly and attentive. Overall, I had a really good experience and will definitely be visiting again soon",5,2025-05-08T13:25:51.499742Z,Miss Keby,New Road
ChIJC7S-QBIZ6zkRHEWLn0loyog,Corner Point Restaurant &Bar,"Corner Point Restaurant And Bar, Pyukha Marg, Kathmandu 44600, Nepal",27.7032796,85.3118257,4.6,45,The place is amazing and the atmosphere is great. But they opened a bottle of water without even asking and we had to pay Rs. 50. Other than that the food was delicious.,4,2025-01-04T12:08:14.625164Z,Rinzin Khedup Gurung,New Road
ChIJC7S-QBIZ6zkRHEWLn0loyog,Corner Point Restaurant &Bar,"Corner Point Restaurant And Bar, Pyukha Marg, Kathmandu 44600, Nepal",27.7032796,85.3118257,4.6,45,"I loved the Spaghetti Napolitana and spicy mango mojito they made!!!
The people were exceptional and polite.. I really loved having the food here!!!
The one thing is that the service was a little slow but again - they made it up on the food which was delicious!!!!
The place was also really nice with good vibes on the corner. Though it is on a crowded place Newroad gate, it is quiet and really comfortable. Not noisy at all!!! Will be visiting again soon!!! ❤️",5,2024-09-09T11:40:20.156167Z,Pragya Sapkota,New Road
ChIJC7S-QBIZ6zkRHEWLn0loyog,Corner Point Restaurant &Bar,"Corner Point Restaurant And Bar, Pyukha Marg, Kathmandu 44600, Nepal",27.7032796,85.3118257,4.6,45,"The food here was delicious , we ordered the meat lovers pizza and it was on top and so were the momo and chowmein . You know a restaurant is good when they can nail the basics and this one does it so well .
Thank you for the amazing food once again 😋",5,2026-01-25T13:04:37.620169817Z,Karen Shah,New Road
ChIJX2QQpsEZ6zkRR3SzBj5O1Bw,Breakfast House Thamel,"kwabahal, Wak Bajra Marg, Kathmandu 44600, Nepal",27.711446,85.3107575,4.9,926,"True to its name, a place for great breakfast. The ambience is spot on, a calming garden and the food has been fresh both the times we were here. The ingredients seemed fresh, the combinations well thought out and the dishes healthy.",5,2026-03-01T09:29:20.572059034Z,Anjit Tandukar,New Road
ChIJX2QQpsEZ6zkRR3SzBj5O1Bw,Breakfast House Thamel,"kwabahal, Wak Bajra Marg, Kathmandu 44600, Nepal",27.711446,85.3107575,4.9,926,"Fantastic breakfast! The Hollandaise breakfast shown in the picture was absolutely delicious and perfectly prepared. On top of that, the service from Bishow and his team was outstanding—very attentive, friendly, and welcoming. Highly recommended, we will definitely come back!",5,2026-03-10T06:17:16.812969805Z,Robin Quick,New Road
ChIJX2QQpsEZ6zkRR3SzBj5O1Bw,Breakfast House Thamel,"kwabahal, Wak Bajra Marg, Kathmandu 44600, Nepal",27.711446,85.3107575,4.9,926,This place is a rare gem. Beautiful peaceful garden and the food is easily some of the best I have eaten in Thamel. I eat here one meal every day. The staff are very friendly and attentive. If you try once you will come back again and again. A lovely Oasis in Thamel!,5,2026-02-19T04:29:10.496794999Z,Shelley Snow,New Road
ChIJX2QQpsEZ6zkRR3SzBj5O1Bw,Breakfast House Thamel,"kwabahal, Wak Bajra Marg, Kathmandu 44600, Nepal",27.711446,85.3107575,4.9,926,Lovely quiet restaurant off the beaten track. We had Authentic Nepalese food and it was very tasty. There was also a wide range of other cuisines on the menu. Divya looked after us and was very attentive and sweet.,5,2026-03-04T10:10:27.849542061Z,grace farley,New Road
ChIJX2QQpsEZ6zkRR3SzBj5O1Bw,Breakfast House Thamel,"kwabahal, Wak Bajra Marg, Kathmandu 44600, Nepal",27.711446,85.3107575,4.9,926,"I had a truly enjoyable experience at Breakfast House Thamel. The breakfast was delicious and the whole vibe of the place is chill and welcoming — perfect for solo travelers like me.

It’s the kind of spot where you can comfortably sit with a book, enjoy a quiet moment, or simply sip your tea and relax.

The service is also exceptional. Bishow, Divya, and Neha were always kind, attentive, and genuinely warm, which made every visit feel special.",5,2025-11-22T11:53:45.328868813Z,María Isabel Soler Bernal,New Road
ChIJhTS7PqIZ6zkRG5qgJP465Mk,Tahina Terrace,"Manakamana Marg, Kathmandu 44600, Nepal",27.7126824,85.3244698,4.6,46,"Good ambience- outdoor for days when weather is nice - great for winters. Good mix of Arabian and Italian food. Been here multiple times - food is consistently good. Service is great. I had their classic hummus, couscous with veggies and shish touk- everything was good.",4,2025-12-15T14:01:16.723403447Z,Vadhyaar,New Road
ChIJhTS7PqIZ6zkRG5qgJP465Mk,Tahina Terrace,"Manakamana Marg, Kathmandu 44600, Nepal",27.7126824,85.3244698,4.6,46,Great view from Tahina Terrace and nice breeze while enjoying a delicious pizza and desert.  Wish we had more time to try some other dishes because the menu looked awesome. Service was quick and we were even given an appetizer to try as a welcome. The chocolate flan with a layer of caramel had great texture and flavor.,5,2025-05-31T08:47:34.681724Z,Bill Hutchins,New Road
ChIJhTS7PqIZ6zkRG5qgJP465Mk,Tahina Terrace,"Manakamana Marg, Kathmandu 44600, Nepal",27.7126824,85.3244698,4.6,46,"Tahina Terrace is so good we ate there twice during our stay, and the menu is extensive enough that we had no difficulty ordering entirely different spreads each time. Clean and scenic, the staff are welcoming, attentive, and professionals when it comes to making guests feel at home (Sanjeev, Okesh, and Rabina were especially great). Highly recommend!",5,2024-11-29T09:32:06.582647Z,David Mueller,New Road
ChIJhTS7PqIZ6zkRG5qgJP465Mk,Tahina Terrace,"Manakamana Marg, Kathmandu 44600, Nepal",27.7126824,85.3244698,4.6,46,"This restaurant served the perfect meal after our arduous trek. The Mediterranean cuisine was a lovely contrast to all the Nepalese food I’ve had throughout the trip.

The shish kebab, mushroom risotto, and calamari fritti were absolutely delicious. But the star of the night had to be the baba ganoush.

Really lovely meal in a nice restaurant situated in the Marriott Hotel Kathmandu, great views from the rooftop and a good escape from the hustle and bustle of Kathmandu’s streets!",5,2024-05-20T16:59:14.191123Z,Jed Soo,New Road
ChIJhTS7PqIZ6zkRG5qgJP465Mk,Tahina Terrace,"Manakamana Marg, Kathmandu 44600, Nepal",27.7126824,85.3244698,4.6,46,The rooftop dine in place really serves an amazing food with super friendly employees Aayush & Rabina were best at the service . It was cold and they offered us throw over . It was such an amazing evening out there 🫶🏻,5,2024-12-08T17:30:59.060525Z,Allyna Joshi,New Road
ChIJBdgOlOsZ6zkRPj8mLkG3awE,Vault Restro and Bar,"Jhochhen (Old, Freak St, Kathmandu 44600, Nepal",27.702265,85.3072033,4.4,113,"Loved the ambience. It's become one of my favorite spots.
I love everything about the place, no doubts. Food was delicious and the service was very good.",5,2023-01-21T07:48:23.291753Z,Vinod Panta,New Road
ChIJBdgOlOsZ6zkRPj8mLkG3awE,Vault Restro and Bar,"Jhochhen (Old, Freak St, Kathmandu 44600, Nepal",27.702265,85.3072033,4.4,113,it was a good restaurant before but but noe the service and food has become worsee i ate pasta and now i am suffering from diarrhea,2,2025-11-18T09:39:42.509582998Z,ÏT HÛZZ,New Road
ChIJBdgOlOsZ6zkRPj8mLkG3awE,Vault Restro and Bar,"Jhochhen (Old, Freak St, Kathmandu 44600, Nepal",27.702265,85.3072033,4.4,113,Good atmosphere with great service.,5,2025-11-28T13:27:35.845297748Z,Pratik Koirala,New Road
ChIJBdgOlOsZ6zkRPj8mLkG3awE,Vault Restro and Bar,"Jhochhen (Old, Freak St, Kathmandu 44600, Nepal",27.702265,85.3072033,4.4,113,Food is below average... The service is quiet slow.. undoubtedly the prices are too expensive for the taste and the staff are really mannerless (specifically one staff was very impolite)... Not going back again,1,2024-03-29T20:20:57.777018Z,Simone Khadgi,New Road
ChIJBdgOlOsZ6zkRPj8mLkG3awE,Vault Restro and Bar,"Jhochhen (Old, Freak St, Kathmandu 44600, Nepal",27.702265,85.3072033,4.4,113,"Good atmosphere
Food and services were so good
I am vegetarian so i can only give a veg food suggestions
Do must try paneer chilli 🌶
Fries periperi
Veg momo platter
Need to improve in veg waiwai  sadeko as tue crunchiness was not there",5,2023-09-09T17:13:27.489675Z,Ganesh Bajaj,New Road
ChIJLyqUmFUY6zkR4rGIUWQxRRc,Koyla Lounge & Bar,"P836+F65, Kathmandu 44600, Nepal",27.7036341,85.3106112,3.9,1059,"I recently visited Koyla Lounge and Bar and unfortunately had a disappointing experience. While having the chicken momos, I discovered what appeared to be an insect  in momos . This was very unexpected and concerning.
I informed the staff right away. Although they were polite, the situation really affected my confidence in the food hygiene standards. I hope the management takes this seriously and improves their quality checks, as the place has potential and the ambience is otherwise nice.",1,2025-11-20T10:59:59.326490377Z,shamsher Shahu,New Road
ChIJLyqUmFUY6zkR4rGIUWQxRRc,Koyla Lounge & Bar,"P836+F65, Kathmandu 44600, Nepal",27.7036341,85.3106112,3.9,1059,"This longue is located at pipal bhot just 3 minute walk from newroad gate ready at the 8th floor.From the top we can enjoy the view of Basntapur and ratnapark as well as newly built Dharahara.The internal decoratation is not much decorated how ever it is satisfying.Have  comfortable sofas and cushions.I have visited at the day time so at that time there was no love music. Let's talk about the food , They tried to makes uniqueness on their food with a lot more food options. Overall i like the taste of food.Furthermore the  staff were quite polite and helpful. However the price of some  items are quite costlier it's doesn't satisfief the price. We have to pay service charge and 13℅vat this will increase the Bill amount by around 20℅ .",4,2022-06-13T18:42:42.158029Z,Santosh Ghimire,New Road
ChIJLyqUmFUY6zkR4rGIUWQxRRc,Koyla Lounge & Bar,"P836+F65, Kathmandu 44600, Nepal",27.7036341,85.3106112,3.9,1059,Worst experience. Had dragon chicken and chicken biryani. Dragon chicken was extremely sweet . And biryani was not even close to fried rice in terms of taste.,1,2026-01-28T09:47:21.033697440Z,Niraj Shah,New Road
ChIJLyqUmFUY6zkR4rGIUWQxRRc,Koyla Lounge & Bar,"P836+F65, Kathmandu 44600, Nepal",27.7036341,85.3106112,3.9,1059,"Amazing Experience!
Delicious food, great atmosphere, and excellent service! The Koyla lounge & bar was a must-try. Perfect for a cozy meal or a night out. Can’t wait to come back! ⭐️⭐️⭐️⭐️⭐️",5,2025-03-30T14:24:29.291262Z,Manjesh Maharjan,New Road
ChIJLyqUmFUY6zkR4rGIUWQxRRc,Koyla Lounge & Bar,"P836+F65, Kathmandu 44600, Nepal",27.7036341,85.3106112,3.9,1059,Great place to hangout with friends and family for all the occasions and celebrations. The food is great and quick service with reasonable price. I especially loved the live music. The staffs are really friendly.,4,2019-01-04T12:57:06.690361Z,Manisha Awal,New Road
ChIJpbjxKXQZ6zkRqPp_7lstj6g,Western Restro,"Kaldhara, काठमाडौँ 44600, Nepal",27.7153682,85.3073663,5.0,245,"We dined twice at Western Resto and can recommend it — 10/10.

The food was consistently delicious, freshly prepared, served hot, and in generous portions. The price-to-quality ratio is excellent, and the menu offers a great variety of options. The staff are friendly and attentive, making a great experience.

The open kitchen, visible through glass, appears professional, clean, and well-organized. Another big plus is the calm, pleasant atmosphere and the spotless facilities, including a Western-style toilet with toilet paper. We will definitely come again!",5,2025-10-14T13:08:45.338564744Z,Lucas Kissling,New Road
ChIJpbjxKXQZ6zkRqPp_7lstj6g,Western Restro,"Kaldhara, काठमाडौँ 44600, Nepal",27.7153682,85.3073663,5.0,245,"“This place is a true gem! From the moment we walked in, we were greeted with friendly smiles and quick service. The menu had a wide variety of options, and everything we tried tasted fresh and full of flavor. The highlight for me was the Pad Thai 😉. Definitely one of the best dining spots in thamel area.” Will visit again.😊",5,2025-08-23T14:47:22.123835975Z,Renu Saud,New Road
ChIJpbjxKXQZ6zkRqPp_7lstj6g,Western Restro,"Kaldhara, काठमाडौँ 44600, Nepal",27.7153682,85.3073663,5.0,245,"Must try the food here, delicious. Nepali Style mixed with Western Style. Nice combination.
Great service mind and good atmosphere.
👍🏻",5,2025-11-01T03:55:00.457511213Z,Pany Songkham,New Road
ChIJpbjxKXQZ6zkRqPp_7lstj6g,Western Restro,"Kaldhara, काठमाडौँ 44600, Nepal",27.7153682,85.3073663,5.0,245,"I came for breakfast and it wasn't packed at all. The owners are very nice and the service is excellent.

The chicken fried rice is good! I was craving for asian food",5,2026-04-04T04:36:11.647676781Z,terese torref,New Road
ChIJpbjxKXQZ6zkRqPp_7lstj6g,Western Restro,"Kaldhara, काठमाडौँ 44600, Nepal",27.7153682,85.3073663,5.0,245,"Currently had been this amazing cozy cafe and bar which is located next to the  hub of hostel such as Flock ,Yog ,Wanderthirst and Aloobar 1000;
We have tried few items from menu  such as Chicken momo ,Grilled Pork chop and Chicken Kurkure which are very delicious and tasty at affordable  price.
Highly recommend to visit here cause of fusion meal ,Peaceful environment and Mini garden as well as highly experienced chef who  was used to  work aboard as chef",5,2025-09-01T11:22:11.917904081Z,Dhruba Adhikari,New Road
ChIJE6Nn5_wY6zkRQQ5TuSmrNyI,New Orleans Cafe,"338/19 Chaksibari Marg, Kathmandu 44600, Nepal",27.7152938,85.3104355,4.2,1516,"We had amazing time in this cafe.
First night of our stay in Kathmandu we spent in their guest house. (It was good but noisy in the evening time because guests of the cafe downstairs stay loud until 11pm) so we had to move out the next day.

But we kept coming to the cafe almost every day during the next 2 weeks, for dinner and breakfast sometimes. Amazing food and service. Great cozy atmosphere. And we loved their live music night on Saturday. It was fusion music: sitar, guitar and tabla.

Thank you to the hole team for being always so professional and attentive to every guest. Thank you to the owner for creating such a great place where you want to come back.🙏",5,2025-10-22T12:26:23.473693357Z,Sandra Glurdzhydze,New Road
